           NAME           TYPE              S          BETA1          ALFA1            MU1          BETA2          ALFA2            MU2           ETAX          ETAXP           ETAY          ETAYP
        DRIFT_7          DRIFT        1949.64        89.0895        12.0122          14.14        114.729        -12.557        13.9411      0.0542058    -0.00203593   -4.27614e-05    -4.4838e-06
        DRIFT_8          DRIFT        1950.13        77.7141        11.2134        14.1409        127.361       -13.2344        13.9417      0.0532087    -0.00203593   -4.49575e-05    -4.4838e-06
       YO12_QD3           QUAD        1952.23        51.2219         2.4295        14.1465          150.6         3.1051         13.944        0.05552     0.00428221   -4.85038e-05    1.17751e-06
        DRIFT_9          DRIFT        1952.83        48.3646        2.34892        14.1484        146.912        3.06284        13.9447      0.0580807     0.00428221   -4.77997e-05    1.17751e-06
       YO12_TV3         KICKER        1952.83        48.3646        2.34892        14.1484        146.912        3.06284        13.9447      0.0580807     0.00428221   -4.77997e-05    1.17751e-06
       DRIFT_10          DRIFT         1953.3        46.1799        2.28539          14.15         144.04        3.02953        13.9452      0.0600994     0.00428221   -4.72446e-05    1.17751e-06
        YO12_B3          DRIFT         1953.3        46.1799        2.28539          14.15         144.04        3.02953        13.9452      0.0600994     0.00428221   -4.72446e-05    1.17751e-06
      DRIFT_184          DRIFT         1955.4        37.1665         2.0021         14.158        131.614        2.88098        13.9476      0.0691017     0.00428221   -4.47692e-05    1.17751e-06
     YO12_KFBH3         KICKER         1955.4        37.1665         2.0021         14.158        131.614        2.88098        13.9476      0.0691017     0.00428221   -4.47692e-05    1.17751e-06
      DRIFT_185          DRIFT        1956.31        33.6673        1.88066        14.1621        126.479         2.8173        13.9487      0.0729609     0.00428221    -4.3708e-05    1.17751e-06
     YO12_CPUH3          DRIFT        1956.31        33.6673        1.88066        14.1621        126.479         2.8173        13.9487      0.0729609     0.00428221    -4.3708e-05    1.17751e-06
      DRIFT_186          DRIFT        1966.27         9.5698       0.538132        14.2557         77.357        2.11333        13.9648       0.115623     0.00428221    -3.1977e-05    1.17751e-06
      YO12_ELD3          DRIFT        1966.27         9.5698       0.538132        14.2557         77.357        2.11333        13.9648       0.115623     0.00428221    -3.1977e-05    1.17751e-06
      DRIFT_187          DRIFT        1985.53        38.8296       -2.05731        14.5123        22.1628       0.752366        14.0418         0.1981     0.00428221   -9.29804e-06    1.17751e-06
     YO12_CPUV3          DRIFT        1985.53        38.8296       -2.05731        14.5123        22.1628       0.752366        14.0418         0.1981     0.00428221   -9.29804e-06    1.17751e-06
      DRIFT_188          DRIFT        1987.11        45.6781       -2.27055        14.5183        19.9586        0.64055        14.0538       0.204876     0.00428221   -7.43474e-06    1.17751e-06
    YO12_POL3.1          DRIFT        1987.11        45.6781       -2.27055        14.5183        19.9586        0.64055        14.0538       0.204876     0.00428221   -7.43474e-06    1.17751e-06
      DRIFT_189          DRIFT        1987.62        48.0197         -2.339          14.52        19.3261       0.604654        14.0579       0.207051     0.00428221   -6.83658e-06    1.17751e-06
    YO12_POL3.2          DRIFT        1987.62        48.0197         -2.339          14.52        19.3261       0.604654        14.0579       0.207051     0.00428221   -6.83658e-06    1.17751e-06
      DRIFT_190          DRIFT        1989.58        57.6902       -2.60271        14.5259        17.2302       0.466377         14.075       0.215431     0.00428221   -4.53233e-06    1.17751e-06
        YO12_B4          DRIFT        1989.58        57.6902       -2.60271        14.5259        17.2302       0.466377         14.075       0.215431     0.00428221   -4.53233e-06    1.17751e-06
      DRIFT_119          DRIFT        1989.83        59.0086       -2.63662        14.5266        16.9999       0.448596        14.0773       0.216509     0.00428221   -4.23602e-06    1.17751e-06
       YO12_TQ4           QUAD        1990.58        63.5749       -3.46939        14.5286        16.2237       0.583325        14.0845       0.220663     0.00680442   -3.33584e-06    1.22125e-06
       DRIFT_16          DRIFT        1990.71         64.481       -3.49606        14.5289        16.0734       0.572579        14.0858       0.221548     0.00680442   -3.17699e-06    1.22125e-06
       YO12_QF4           QUAD        1992.52        58.5141        6.46493        14.5334        18.9941       -2.33721        14.1031       0.201979     -0.0278814   -1.32701e-06    8.69774e-07
       DRIFT_17          DRIFT        1993.06        51.6933        6.06686        14.5349        21.6391       -2.52239        14.1074       0.186803     -0.0278814   -8.53615e-07    8.69774e-07
       YO12_TH4         KICKER        1993.06        51.6933        6.06686        14.5349        21.6391       -2.52239        14.1074       0.186803     -0.0278814   -8.53615e-07    8.69774e-07
       DRIFT_18          DRIFT        1997.43        12.6503        2.87264        14.5623        50.1621       -4.00838        14.1286       0.065032     -0.0278814    2.94508e-06    8.69774e-07
       YO12_BV5          DRIFT        1997.43        12.6503        2.87264        14.5623        50.1621       -4.00838        14.1286       0.065032     -0.0278814    2.94508e-06    8.69774e-07
       DRIFT_19          DRIFT        1997.66         11.388        2.70718        14.5653        51.9931       -4.08535        14.1293      0.0587245     -0.0278814    3.14184e-06    8.69774e-07
       YO12_TQ5           QUAD        1998.41        7.88571        1.98835        14.5779        57.3869       -3.06668        14.1315      0.0382429     -0.0268115    3.76637e-06    7.93335e-07
       DRIFT_20          DRIFT        1998.54        7.37535        1.90603        14.5806        58.1938       -3.09044        14.1318      0.0347293     -0.0268115    3.87033e-06    7.93335e-07
       YO12_QD5           QUAD        1999.65        4.46214       0.812554        14.6122        58.7065        2.64538        14.1348      0.0063262     -0.0248263     4.5274e-06    3.79879e-07
       DRIFT_21          DRIFT        2000.19        3.68667       0.609682        14.6337        55.8622         2.5711        14.1363    -0.00721033     -0.0248263    4.73453e-06    3.79879e-07
       YO12_TV5         KICKER        2000.19        3.68667       0.609682        14.6337        55.8622         2.5711        14.1363    -0.00721033     -0.0248263    4.73453e-06    3.79879e-07
      DRIFT_191          DRIFT        2002.16        2.72675      -0.120634        14.7399        46.2938        2.30369        14.1424       -0.05594     -0.0248263    5.48016e-06    3.79879e-07
    YO12_DH5_E1           MULT        2002.16        2.72675      -0.120634        14.7399        46.2938        2.30369        14.1424       -0.05594     -0.0248263    5.48016e-06    3.79879e-07
       YO12_DH5          SBEND        2010.85        32.9602       -3.35361        14.9247         16.525        1.11863        14.1934      -0.115845      0.0110541     8.7845e-06    3.79879e-07
    YO12_DH5_E2           MULT        2010.85        32.9602       -3.35361        14.9247         16.525        1.11863        14.1934      -0.115845      0.0110541     8.7845e-06    3.79879e-07
       DRIFT_79          DRIFT        2012.26        43.0848       -3.87409        14.9307        13.6584       0.927787        14.2082       -0.10036      0.0110541    9.31663e-06    3.79879e-07
       YO12_BH6          DRIFT        2012.26        43.0848       -3.87409        14.9307        13.6584       0.927787        14.2082       -0.10036      0.0110541    9.31663e-06    3.79879e-07
       DRIFT_19          DRIFT        2012.48        44.8566       -3.95814        14.9315        13.2456       0.896966        14.2109     -0.0978592      0.0110541    9.40257e-06    3.79879e-07
       YO12_TQ6           QUAD        2013.23        49.9107       -2.73003         14.934        12.2574       0.430504        14.2203     -0.0885007      0.0138552    9.79454e-06     6.6734e-07
       DRIFT_20          DRIFT        2013.36        50.6292       -2.75223        14.9344        12.1462       0.417831         14.222     -0.0866849      0.0138552    9.88199e-06     6.6734e-07
       YO12_QF6           QUAD        2014.47        51.2201        2.23927        14.9378        12.6374       -0.87626        14.2366     -0.0669295      0.0214183    1.11762e-05    1.68558e-06
       DRIFT_21          DRIFT        2015.02         48.813        2.17524        14.9395        13.6346      -0.952535        14.2432     -0.0552511      0.0214183    1.20952e-05    1.68558e-06
       YO12_TH6         KICKER        2015.02         48.813        2.17524        14.9395        13.6346      -0.952535        14.2432     -0.0552511      0.0214183    1.20952e-05    1.68558e-06
      YO12_QGT6           MULT        2015.02         48.813        2.17524        14.9395        13.6346      -0.952535        14.2432     -0.0552511      0.0214183    1.20952e-05    1.68558e-06
      DRIFT_192          DRIFT         2023.1        21.3219        1.22623        14.9798        38.1692       -2.08313        14.3008       0.117854      0.0214183    2.57182e-05    1.68558e-06
    YO12_DH6_E1           MULT         2023.1        21.3219        1.22623        14.9798        38.1692       -2.08313        14.3008       0.117854      0.0214183    2.57182e-05    1.68558e-06
       YO12_DH6          SBEND        2026.05        15.1075       0.880646        15.0061        51.6742       -2.49572        14.3114       0.198949      0.0335711    3.06897e-05    1.68558e-06
    YO12_DH6_E2           MULT        2026.05        15.1075       0.880646        15.0061        51.6742       -2.49572        14.3114       0.198949      0.0335711    3.06897e-05    1.68558e-06
      DRIFT_193          DRIFT        2027.63        12.6119       0.694429        15.0244        59.9342       -2.71737        14.3159       0.252141      0.0335711    3.33604e-05    1.68558e-06
       YO12_TV7         KICKER        2027.63        12.6119       0.694429        15.0244        59.9342       -2.71737        14.3159       0.252141      0.0335711    3.33604e-05    1.68558e-06
       DRIFT_26          DRIFT        2028.18        11.8894       0.630333        15.0315        62.9398       -2.79366        14.3173        0.27045      0.0335711    3.42797e-05    1.68558e-06
