           NAME           TYPE              S          BETA1          ALFA1            MU1          BETA2          ALFA2            MU2           ETAX          ETAXP           ETAY          ETAYP
      YO12_QF10           QUAD        2073.57        48.3445         2.0951        15.3658        10.8637      -0.514171        14.6011        1.95444     -0.0851042              0              0
       DRIFT_20          DRIFT         2073.7        47.7973        2.08049        15.3662        11.0005      -0.529423         14.603        1.94329     -0.0851042              0              0
     YO12_SXF10           SEXT        2074.45        44.7393        1.99682        15.3688        11.8601      -0.616696        14.6134        1.87946     -0.0851016              0              0
       DRIFT_19          DRIFT        2074.67        43.8415         1.9716        15.3696        12.1451      -0.643025        14.6164        1.86021     -0.0851016              0              0
      YO12_BH10          DRIFT        2074.67        43.8415         1.9716        15.3696        12.1451      -0.643025        14.6164        1.86021     -0.0851016              0              0
      DRIFT_196          DRIFT         2075.7        39.8921         1.8566        15.3735        13.5957      -0.763095        14.6292        1.77241     -0.0851016              0              0
   YO12_DH10_E1           MULT         2075.7        39.8921        1.85659        15.3735        13.5957      -0.763094        14.6292        1.77241     -0.0851015              0              0
      YO12_DH10          SBEND        2085.15        14.7424       0.806039        15.4371        38.3767       -1.86183         14.697        1.15156     -0.0464072              0              0
   YO12_DH10_E2           MULT        2085.15        14.7424       0.806037        15.4371        38.3767       -1.86182         14.697        1.15156     -0.0464071              0              0
      DRIFT_100          DRIFT        2086.74        12.4574       0.627699        15.4559        44.6067        -2.0473        14.7032         1.0776     -0.0464071              0              0
      YO12_TV11         KICKER        2086.74        12.4574       0.627699        15.4559        44.6067        -2.0473        14.7032         1.0776     -0.0464071              0              0
       DRIFT_21          DRIFT        2087.28        11.8062       0.566685        15.4631        46.8739       -2.11076        14.7051         1.0523     -0.0464071              0              0
      YO12_QD11           QUAD        2088.39         11.812      -0.572115        15.4783        46.9131        2.07657        14.7088        1.05237      0.0465395              0              0
       DRIFT_20          DRIFT        2088.53        11.9639      -0.586841          15.48        46.3708        2.06174        14.7092        1.05847      0.0465395              0              0
     YO12_SXD11           SEXT        2089.28        12.9074      -0.671103        15.4897        43.3419        1.97676        14.7119        1.09338      0.0465382              0              0
       DRIFT_19          DRIFT         2089.5        13.2168      -0.696524        15.4924        42.4533        1.95114        14.7127         1.1039      0.0465382              0              0
      YO12_BV11          DRIFT         2089.5        13.2168      -0.696524        15.4924        42.4533        1.95114        14.7127         1.1039      0.0465382              0              0
      DRIFT_197          DRIFT        2090.53        14.7735      -0.812451        15.5042        38.5479        1.83433        14.7168        1.15192      0.0465382              0              0
   YO12_DH11_E1           MULT        2090.53        14.7735      -0.812452        15.5042        38.5479        1.83433        14.7168        1.15192      0.0465383              0              0
      YO12_DH11          SBEND        2099.97        40.0857       -1.86738        15.5676        14.0051       0.765368        14.7834        1.77399      0.0852324              0              0
